// mob_db2.txt -- merged into mob_db.txt (2026-06-16). Intentionally has no
// entries; the loader/inter conf still reference it, an empty load is a no-op.
// === [backport] Renewal mobs (ID<=10000) - rAthena 7f08087 (2026-06-18), db/re/mob_db.yml. EXP/JEXP scaled (/120,/72), mode reconstructed, no skills. NOT spawned. See Doc/backport_renewal_mobs.md ===
2744,C1_MOROCC_1,Swift Incarnation of Mor,Swift Incarnation of Mor,132,319500,0,119,377,1,2281,145,199,35,126,91,63,61,114,37,10,12,2,8,27,0x3695,82,576,480,432,0,0,0,0,0,0,0,0,2111,25,985,400,7054,10000,1541,50,0,0,0,0,0,0,0,0,0,0,0,0
2745,C2_MOLE,Solid Holden,Solid Holden,85,43900,0,44,199,9,404,49,82,16,53,65,31,30,58,31,10,12,0,2,42,0x1089,360,1400,960,504,0,0,0,0,0,0,0,0,1017,10000,1018,10000,5119,125,0,0,0,0,0,0,0,0,0,0,0,0,4343,5
2746,C3_MIYABI_NINGYO,Miyabi Doll Ringleader,Miyabi Doll Ringleader,85,25415,0,42,199,1,346,66,57,19,66,30,30,55,88,40,10,12,1,6,27,0x191,250,1938,2112,768,0,0,0,0,0,0,0,0,7152,10000,7153,6250,509,3875,1000,3125,12127,25,13014,15,0,0,0,0,0,0,4208,5
2747,C4_MINOROUS,Furious Minorous,Furious Minorous,58,8645,0,21,93,1,186,36,100,10,65,54,36,43,61,25,10,12,2,2,43,0x3095,200,500,960,432,0,0,0,0,0,0,0,0,941,10000,756,490,1361,5,1005,25,6254,250,1301,500,568,750,0,0,0,0,4126,5
2748,C5_MINOROUS,Elusive Minorous,Elusive Minorous,58,8645,0,21,93,1,186,36,100,10,65,42,36,43,61,25,10,12,2,2,43,0x3095,200,1360,960,432,0,0,0,0,0,0,0,0,941,10000,756,490,1361,5,1005,25,6254,250,1301,500,568,750,0,0,0,0,4126,5
2749,C1_MINOROUS,Swift Minorous,Swift Minorous,58,8645,0,21,93,1,186,36,100,10,65,42,36,43,61,25,10,12,2,2,43,0x3095,150,1360,960,432,0,0,0,0,0,0,0,0,941,10000,756,490,1361,5,1005,25,6254,250,1301,500,568,750,0,0,0,0,4126,5
2750,C2_MINERAL,Solid Mineral,Solid Mineral,96,79590,0,55,258,1,448,57,127,23,70,61,40,50,74,50,10,12,0,0,40,0x91,300,648,480,360,0,0,0,0,0,0,0,0,7321,7500,728,1250,714,5,984,200,1011,2000,715,250,969,1,0,0,0,0,4339,5
2751,C3_MIMING,Miming Ringleader,Miming Ringleader,140,406000,0,192,866,1,774,222,120,120,90,66,105,77,200,77,10,12,0,0,20,0x3885,250,576,1140,504,0,0,0,0,0,0,0,0,6394,7500,7938,250,969,1,2853,5,0,0,0,0,0,0,0,0,0,0,4510,5
2752,C4_MIMIC,Furious Mimic,Furious Mimic,56,8535,0,20,88,1,157,22,63,15,49,156,20,15,109,0,10,12,1,0,60,0x3095,100,500,500,288,0,0,0,0,0,0,0,0,617,15,603,115,1065,3000,7938,2500,2626,5,757,675,0,0,0,0,0,0,4205,5
2753,C5_MIMIC,Elusive Mimic,Elusive Mimic,56,8535,0,20,88,1,157,22,63,15,49,120,20,15,109,0,10,12,1,0,60,0x3095,100,972,500,288,0,0,0,0,0,0,0,0,617,15,603,115,1065,3000,7938,2500,2626,5,757,675,0,0,0,0,0,0,4205,5
2754,C1_METALLER,Swift Metaller,Swift Metaller,55,7435,0,19,86,1,151,41,72,12,52,24,10,0,52,31,10,12,1,4,23,0x118B,150,1708,1008,540,0,0,0,0,0,0,0,0,990,150,940,10000,707,50,935,7500,1914,25,0,0,0,0,0,0,0,0,4057,5
2755,C2_METALING,Solid Metaling,Solid Metaling,81,38620,0,40,185,1,313,39,69,28,58,30,49,17,60,5,10,12,0,0,20,0x83,360,384,672,480,0,0,0,0,0,0,0,0,7325,10000,1002,2500,998,1250,7126,2500,7317,500,7312,10000,0,0,0,0,0,0,4341,5
2756,C3_METALING,Metaling Ringleader,Metaling Ringleader,81,19310,0,40,185,1,313,39,69,28,58,30,49,17,60,5,10,12,0,0,20,0x83,300,384,672,480,0,0,0,0,0,0,0,0,7325,10000,1002,2500,998,1250,7126,2500,7317,500,7312,10000,0,0,0,0,0,0,4341,5
2757,C4_MERMAN,Furious Merman,Furious Merman,60,11620,0,22,98,1,145,32,62,8,45,37,30,19,55,10,10,12,1,7,61,0x3695,220,500,816,336,0,0,0,0,0,0,0,0,1054,3250,2317,5,568,1000,720,100,995,90,1460,10,756,510,0,0,0,0,4199,5
2758,C5_MENBLATT,Elusive Menblatt,Elusive Menblatt,143,411000,0,173,941,3,979,201,79,50,70,68,40,55,108,30,10,12,1,4,44,0x3795,145,472,1056,480,0,0,0,0,0,0,0,0,7168,5000,7163,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,C1_MEDUSA,Swift Medusa,Swift Medusa,102,56400,0,65,310,1,589,113,87,66,99,68,65,79,83,15,10,12,1,6,40,0x3795,135,1720,1320,360,0,0,0,0,0,0,0,0,1048,10000,1965,625,702,500,722,625,1649,15,1007,10,0,0,0,0,0,0,4124,5
2760,C2_MARTIN,Solid Martin,Solid Martin,39,7690,0,13,51,1,73,18,58,19,25,29,28,15,30,10,10,12,0,2,42,0x81,360,1480,480,480,0,0,0,0,0,0,0,0,1017,10000,1018,10000,1251,25,2225,15,5009,5,10010,25,601,2500,0,0,0,0,4046,5
2761,C3_MARIONETTE,Marionette Ringleader,Marionette Ringleader,90,20445,0,41,228,1,390,190,35,24,52,79,28,105,86,20,10,12,0,6,68,0x3195,300,1480,480,1056,0,0,0,0,0,0,0,0,1060,10000,2294,15,2605,5,699,250,2407,5,5141,10,0,0,0,0,0,0,4113,5
2762,C4_MARIN,Furious Marin,Furious Marin,37,4220,0,12,48,1,50,14,32,8,24,6,10,5,30,15,10,12,1,3,41,0x83,400,500,672,480,0,0,0,0,0,0,0,0,910,8000,938,3750,700,250,601,2500,510,190,529,875,5035,5,0,0,0,0,4196,5
2763,C5_MARDUK,Elusive Marduk,Elusive Marduk,73,15495,0,32,147,1,306,112,66,43,66,49,21,40,79,25,10,12,2,7,23,0x3095,300,1540,840,504,0,0,0,0,0,0,0,0,994,90,1045,10000,1608,25,2617,5,1614,10,691,250,642,50,0,0,0,0,4112,5
2764,C1_MANTIS,Swift Mantis,Swift Mantis,65,11815,0,27,116,1,238,31,90,0,55,33,24,5,46,15,10,12,1,4,22,0x3195,150,1528,660,432,0,0,0,0,0,0,0,0,993,275,1031,10000,911,3500,757,175,943,625,721,25,507,1625,0,0,0,0,4079,5
2765,C2_MANDRAGORA,Solid Mandragora,Solid Mandragora,13,1400,0,7,21,4,4,3,13,2,12,3,5,5,10,5,10,12,1,3,62,0x84,1000,1768,768,576,0,0,0,0,0,0,0,0,993,300,905,10000,1405,150,511,2000,601,2500,706,1,1967,25,0,0,0,0,4030,5
2766,C3_MANANANGGAL,Manananggal Ringleader,Manananggal Ringleader,107,78280,0,77,366,1,640,103,64,31,75,85,45,71,75,46,10,12,1,6,47,0x3985,100,280,720,360,0,0,0,0,0,0,0,0,7006,5000,913,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,C4_MAJORUROS,Furious Majoruros,Furious Majoruros,107,67610,0,77,366,1,782,432,111,25,112,75,65,55,86,49,10,12,2,2,43,0x3695,250,500,960,780,0,0,0,0,0,0,0,0,941,10000,6254,2500,984,40,509,4625,2611,400,1000,625,0,0,0,0,0,0,4201,5
2768,C5_MAGNOLIA,Elusive Magnolia,Elusive Magnolia,53,7725,0,19,82,1,98,165,51,8,49,25,21,50,31,85,10,12,0,6,21,0x183,200,1054,504,432,0,0,0,0,0,0,0,0,7031,10000,910,2000,911,250,912,25,737,100,508,1000,12127,15,0,0,0,0,4076,5
2769,C1_MAGMARING,Swift Magmaring,Swift Magmaring,110,54595,0,80,380,1,709,44,190,45,107,33,35,47,73,20,10,12,0,0,43,0x83,225,1472,384,288,0,0,0,0,0,0,0,0,7097,7500,757,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4432,5
2770,C2_LUNATIC,Solid Lunatic,Solid Lunatic,3,480,0,6,10,1,1,1,18,0,10,3,3,0,8,5,10,12,0,2,60,0x81,240,1456,456,336,0,0,0,0,0,0,0,0,705,10000,949,10000,2262,20,1102,500,601,2500,515,10000,622,100,0,0,0,0,4006,100
2771,C3_LUNATIC,Lunatic Ringleader,Lunatic Ringleader,3,240,0,6,10,1,1,1,18,0,10,3,3,0,8,5,10,12,0,2,60,0x81,200,1456,456,336,0,0,0,0,0,0,0,0,705,10000,949,10000,2262,20,1102,500,601,2500,515,10000,622,100,0,0,0,0,4006,100
2772,C4_LUDE,Furious Lude,Furious Lude,101,55895,0,71,290,2,508,78,90,53,97,49,55,82,83,55,10,12,0,1,29,0x3885,150,500,960,480,0,0,0,0,0,0,0,0,7225,8000,7220,10000,1059,2500,2282,25,757,25,12001,250,6246,750,0,0,0,0,4193,5
2773,C5_LUCIOLA_VESPA,Elusive Luciola Vespa,Elusive Luciola Vespa,109,65020,0,79,375,1,762,111,59,55,88,89,55,32,143,59,10,12,1,4,24,0x7185,110,1000,864,432,0,0,0,0,0,0,0,0,2744,5,6224,5,518,750,992,400,526,500,943,7500,0,0,0,0,0,0,4445,5
2774,C1_LOLI_RURI,Swift Loli Ruri,Swift Loli Ruri,109,86680,0,79,375,2,762,280,53,44,111,50,47,79,95,79,10,12,2,6,87,0x3985,93,747,1632,576,0,0,0,0,0,0,0,0,7206,2000,7219,7500,7214,10000,985,250,7019,5,2718,15,0,0,0,0,0,0,4191,5
2775,C2_LIVE_PEACH_TREE,Solid Enchanted Peach Tr,Solid Enchanted Peach Tr,92,74260,0,54,243,7,522,72,109,40,76,52,55,40,92,50,10,12,1,3,42,0x2085,492,400,672,480,0,0,0,0,0,0,0,0,7164,10000,7939,250,526,2500,604,1000,532,250,603,15,0,0,0,0,0,0,4217,5
2776,C3_LITTLE_PORING,Baby Poring Ringleader,Baby Poring Ringleader,1,200,0,1,2,1,9,1,2,5,6,1,1,0,6,5,10,12,0,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,10000,1202,500,938,5000,512,10000,507,5000,512,2500,507,5000,0,0,0,0,4545,500
2777,C4_LITTLE_FATUM,Furious Little Fatum,Furious Little Fatum,142,425500,0,203,894,1,794,452,51,198,10,85,17,148,222,97,10,12,0,7,44,0x3885,150,500,300,432,0,0,0,0,0,0,0,0,6395,7500,7938,250,2465,5,0,0,0,0,0,0,0,0,0,0,0,0,4511,5
2778,C5_LI_ME_MANG_RYANG,Elusive Jing Guai,Elusive Jing Guai,80,19970,0,38,169,1,404,41,110,37,61,22,33,35,74,20,10,12,1,6,62,0x3985,165,1120,576,420,0,0,0,0,0,0,0,0,7267,10000,7268,1000,1523,5,0,0,0,0,0,0,0,0,0,0,0,0,4265,5
2779,C1_LES,Swift Les,Swift Les,82,24045,0,42,189,1,427,30,123,30,63,20,35,25,62,30,10,12,1,3,82,0x1089,172,1728,720,576,0,0,0,0,0,0,0,0,7100,5000,511,2500,711,2500,905,6250,2270,5,521,1250,510,125,0,0,0,0,27158,5
2780,C2_LEIB_OLMAI,Solid Leib Olmai,Solid Leib Olmai,118,251680,0,114,520,1,1201,105,127,31,72,35,80,35,77,27,10,12,2,2,22,0x3695,210,1260,230,192,0,0,0,0,0,0,0,0,948,10000,2289,20,740,300,518,1250,969,1,7053,2000,0,0,0,0,0,0,4188,5
2781,C3_LEAF_CAT,Leaf Cat Ringleader,Leaf Cat Ringleader,64,10350,0,26,113,1,210,41,88,16,46,16,12,45,36,29,10,12,0,2,22,0x83,150,960,864,720,0,0,0,0,0,0,0,0,7198,10000,520,750,608,5,1023,2750,568,625,567,1250,7298,10000,0,0,0,0,4195,5
2782,C4_L_WHIKEBAIN,Furious Wickebine Tres,Furious Wickebine Tres,98,58560,0,36,256,1,654,216,125,72,125,130,75,46,93,60,10,12,1,7,65,0x3095,130,500,400,288,0,0,0,0,0,0,0,0,7347,10000,7345,10000,1239,500,1231,25,2335,2500,2336,25,603,10,0,0,0,0,0,0
2783,C5_L_EREMES,Elusive Eremes,Elusive Eremes,98,45145,0,66,155,1,886,153,109,10,130,78,53,60,114,68,10,12,1,7,85,0x3885,160,432,400,288,0,0,0,0,0,0,0,0,7345,10000,7347,10000,1261,500,1285,25,2337,2500,2359,25,603,10,0,0,0,0,0,0
2784,C1_KOBOLD_ARCHER,Swift Kobold Archer,Swift Kobold Archer,108,57360,0,78,371,9,663,33,84,5,99,39,48,30,124,25,10,12,0,7,23,0x2085,150,1008,1008,384,0,0,0,0,0,0,0,0,912,625,999,150,1034,10000,5118,125,12015,40,1711,15,756,200,0,0,0,0,4292,5
2785,C2_KOBOLD_1,Solid Kobold,Solid Kobold,107,135220,0,77,366,1,711,87,103,25,109,76,61,53,98,30,10,12,1,7,44,0x308D,180,1028,528,360,0,0,0,0,0,0,0,0,999,250,1034,10000,912,1750,757,65,1220,5,2104,15,2859,25,0,0,0,0,4091,5
2786,C3_KNOCKER,Knocker Ringleader,Knocker Ringleader,126,165235,0,159,729,1,1231,103,126,62,93,62,58,56,139,70,10,12,0,6,22,0x191,200,1548,384,288,0,0,0,0,0,0,0,0,997,75,1003,375,1040,10000,2286,5,6223,25,0,0,0,0,0,0,0,0,4434,5
2787,C4_KIND_OF_BEETLE,Furious Beetle King,Furious Beetle King,55,7435,0,20,86,1,151,52,79,8,53,61,10,0,50,0,10,12,0,4,22,0x1189,165,500,768,576,0,0,0,0,0,0,0,0,7190,10000,7202,10000,928,2500,955,1250,2102,5,0,0,0,0,0,0,0,0,4307,5
2788,C5_KASA,Elusive Kasa,Elusive Kasa,135,350640,0,152,883,2,1807,305,104,70,111,74,65,78,162,55,10,12,2,0,63,0x3695,150,800,600,288,0,0,0,0,0,0,0,0,7097,7500,7122,6250,994,75,2680,5,2344,25,1730,25,0,0,0,0,0,0,4431,5
2789,C1_KARAKASA,Swift Karakasa,Swift Karakasa,72,15135,0,31,144,1,270,42,93,29,66,73,33,20,64,60,10,12,1,0,60,0x81,116,1638,2016,576,0,0,0,0,0,0,0,0,7151,10000,7150,10000,1019,8000,7111,5500,912,10000,746,75,13012,15,0,0,0,0,4286,5
2790,C2_ISIS,Solid Isis,Solid Isis,59,22520,0,21,95,1,175,37,83,5,58,43,22,5,43,15,10,12,2,6,27,0x3195,240,1384,768,336,0,0,0,0,0,0,0,0,936,10000,2233,15,2603,5,733,375,732,50,954,2500,731,15,0,0,0,0,4116,5
2791,C3_ISILLA,Isilla Ringleader,Isilla Ringleader,124,145755,0,130,624,1,1172,168,69,19,90,65,43,82,127,75,10,12,1,7,80,0x3885,300,768,360,432,0,0,0,0,0,0,0,0,7568,6250,7563,2500,2610,25,2601,5,7563,250,0,0,0,0,0,0,0,0,4412,5
2792,C4_INJUSTICE,Furious Injustice,Furious Injustice,95,40435,0,54,254,1,439,116,76,31,77,76,58,65,88,50,10,12,1,1,47,0x3695,400,500,720,336,0,0,0,0,0,0,0,0,999,750,7054,10000,7053,8750,2313,15,2316,5,660,5,0,0,0,0,0,0,4268,5
2793,C5_INCREASE_SOIL,Elusive Mi Gao,Elusive Mi Gao,83,24495,0,43,192,1,439,30,112,39,67,23,41,49,94,30,10,12,1,0,62,0x91,445,106,1056,576,0,0,0,0,0,0,0,0,7264,10000,7004,5750,997,25,969,1,0,0,0,0,0,0,0,0,0,0,4231,5
2794,C1_ICE_TITAN,Swift Ice Titan,Swift Ice Titan,110,94615,0,80,380,1,708,98,344,11,133,54,78,33,94,26,10,12,2,0,61,0x3885,187,861,660,144,0,0,0,0,0,0,0,0,7561,10000,7066,7500,749,250,984,25,13314,25,6253,1250,995,250,0,0,0,0,4417,5
2795,C2_IARA,Solid Iara,Solid Iara,79,42620,0,36,165,1,264,99,0,76,69,14,41,60,83,20,10,12,1,5,61,0x91,240,384,672,288,0,0,0,0,0,0,0,0,995,15,950,10000,951,1250,748,125,747,250,710,25,2334,5,0,0,0,0,27120,5
2796,C3_HYEGUN,Yao Jun Ringleader,Yao Jun Ringleader,87,32065,0,48,195,1,404,48,84,43,69,38,40,20,82,20,10,12,1,1,49,0x3885,180,890,1320,720,0,0,0,0,0,0,0,0,7054,9700,609,250,985,25,2406,5,7277,750,15013,25,0,0,0,0,0,0,4328,5
2797,C4_HUNTER_FLY,Furious Hunter Fly,Furious Hunter Fly,63,9510,0,24,111,1,183,20,46,20,32,93,22,25,100,15,10,12,0,4,44,0x3985,150,500,576,480,0,0,0,0,0,0,0,0,996,75,999,250,943,10000,912,3250,756,325,2259,5,1226,5,0,0,0,0,4115,5
2798,C5_HORNET,Elusive Hornet,Elusive Hornet,11,425,0,7,19,1,2,3,7,1,12,24,4,5,6,5,10,12,0,4,24,0x181,150,1292,792,216,0,0,0,0,0,0,0,0,992,400,939,10000,909,10000,1208,100,511,2500,518,500,601,2500,0,0,0,0,4019,100
2799,C1_HORN_SCARABA,Swift Uni-horn Scaraba,Swift Uni-horn Scaraba,130,255500,0,109,551,1,1063,91,135,20,44,59,55,21,99,33,10,12,0,4,22,0x1189,150,384,672,360,0,0,0,0,0,0,0,0,6324,10000,1433,25,12735,25,7939,250,993,250,0,0,0,0,0,0,0,0,4505,5
2800,C2_HORN,Solid Horn,Solid Horn,32,5640,0,11,41,1,48,11,52,8,10,12,36,25,21,35,10,12,1,4,22,0x191,240,1528,528,288,0,0,0,0,0,0,0,0,993,200,1011,90,947,10000,1452,40,935,10000,943,175,601,2500,0,0,0,0,4045,5
2801,C3_HODREMLIN,Hodremlin Ringleader,Hodremlin Ringleader,122,158980,0,128,614,1,1004,154,75,25,106,70,77,60,83,40,10,12,1,6,67,0x3985,140,960,528,432,0,0,0,0,0,0,0,0,7340,2500,2406,5,938,2500,7563,2500,1061,5000,2426,25,0,0,0,0,0,0,4413,5
2802,C4_HODE,Furious Hode,Furious Hode,63,11735,0,26,111,1,232,45,91,24,61,20,42,5,32,40,10,12,1,2,42,0x81,200,500,480,720,0,0,0,0,0,0,0,0,993,300,1055,10000,757,200,938,7500,1147,25,7021,5,632,50,0,0,0,0,4081,5
2803,C5_HILL_WIND_1,Elusive Hill Wind,Elusive Hill Wind,101,55895,0,64,306,3,565,67,90,37,105,69,59,35,96,25,10,12,1,2,64,0x3885,170,504,480,360,0,0,0,0,0,0,0,0,7115,10000,7116,7500,528,2500,510,25,15025,25,0,0,0,0,0,0,0,0,4345,5
2804,C1_HILL_WIND_1,Swift Hill Wind,Swift Hill Wind,101,55895,0,64,306,3,565,67,90,37,105,69,59,35,96,25,10,12,1,2,64,0x3885,127,504,480,360,0,0,0,0,0,0,0,0,7115,10000,7116,7500,528,2500,510,25,15025,25,0,0,0,0,0,0,0,0,4345,5
2805,C2_HIGH_ORC,Solid High Orc,Solid High Orc,81,40770,0,40,185,1,380,50,101,45,75,16,40,31,83,20,10,12,2,7,43,0x3695,180,1500,500,1000,0,0,0,0,0,0,0,0,7002,6250,1304,25,999,225,931,10000,912,3250,756,490,508,2250,0,0,0,0,4322,5
2806,C3_HARPY,Harpy Ringleader,Harpy Ringleader,83,22270,0,41,192,1,366,41,69,44,71,39,50,31,125,12,10,12,1,6,64,0x3985,155,972,672,470,0,0,0,0,0,0,0,0,7115,10000,7116,6250,508,3750,508,2000,709,50,1820,50,0,0,0,0,0,0,4325,5
2807,C4_HARPY,Furious Harpy,Furious Harpy,83,22270,0,41,192,1,366,41,69,44,71,50,50,31,125,12,10,12,1,6,64,0x3985,155,500,672,470,0,0,0,0,0,0,0,0,7115,10000,7116,6250,508,3750,508,2000,709,50,1820,50,0,0,0,0,0,0,4325,5
2808,C5_GREEN_IGUANA,Elusive Grove,Elusive Grove,55,8670,0,20,86,1,172,35,96,18,58,42,22,5,50,17,10,12,1,2,42,0x83,200,1152,1152,480,0,0,0,0,0,0,0,0,521,3750,903,2500,520,2500,511,2500,528,5000,606,25,6264,1250,0,0,0,0,4377,5
2809,C1_GREATEST_GENERAL,Swift Greatest General,Swift Greatest General,55,7025,0,19,86,3,151,26,114,30,58,30,20,25,28,20,10,12,1,0,43,0x84,150,1152,1152,384,0,0,0,0,0,0,0,0,7054,5000,1019,5000,1501,250,662,750,2272,5,508,625,686,250,0,0,0,0,4283,5
2810,C2_GRAND_PECO,Solid Grand Peco,Solid Grand Peco,75,30840,0,33,153,2,324,56,95,30,63,45,50,23,61,25,10,12,2,2,43,0x1089,198,1460,960,432,0,0,0,0,0,0,0,0,7101,10000,522,750,992,2500,969,1,582,1250,0,0,0,0,0,0,0,0,4161,5
2811,C3_GRAND_PECO,Grand Peco Ringleader,Grand Peco Ringleader,75,15420,0,33,153,2,324,56,95,30,63,45,50,23,61,25,10,12,2,2,43,0x1089,165,1460,960,432,0,0,0,0,0,0,0,0,7101,10000,522,750,992,2500,969,1,582,1250,0,0,0,0,0,0,0,0,4161,5
2812,C4_GOLEM,Furious Golem,Furious Golem,61,11620,0,24,106,1,206,25,190,12,70,35,67,5,34,5,10,12,2,0,60,0x91,300,500,816,396,0,0,0,0,0,0,0,0,999,375,953,10000,912,550,757,175,2146,15,715,500,998,875,0,0,0,0,4072,5
2813,C5_GOBLIN_1,Elusive Goblin,Elusive Goblin,48,5535,0,16,68,1,111,34,56,5,37,54,25,20,36,10,10,12,1,7,24,0x3695,100,1120,620,240,0,0,0,0,0,0,0,0,601,2500,911,10000,756,110,2297,10,1211,25,2104,15,507,4500,0,0,0,0,4060,5
2814,C1_GOBLIN_1,Swift Goblin,Swift Goblin,48,5535,0,16,68,1,111,34,56,5,37,54,25,20,36,10,10,12,1,7,24,0x3695,75,1120,620,240,0,0,0,0,0,0,0,0,601,2500,911,10000,756,110,2297,10,1211,25,2104,15,507,4500,0,0,0,0,4060,5
2815,C2_GOAT,Solid Goat,Solid Goat,80,29050,0,36,169,1,337,60,95,43,61,40,48,40,78,31,10,12,1,2,63,0x1089,198,1380,1080,336,0,0,0,0,0,0,0,0,7106,10000,7107,6250,507,1250,510,2500,508,6250,511,10000,0,0,0,0,0,0,4150,5
2816,C3_GOAT,Goat Ringleader,Goat Ringleader,80,14525,0,36,169,1,337,60,95,43,61,40,48,40,78,31,10,12,1,2,63,0x1089,165,1380,1080,336,0,0,0,0,0,0,0,0,7106,10000,7107,6250,507,1250,510,2500,508,6250,511,10000,0,0,0,0,0,0,4150,5
2817,C4_GLD_KOBOLD_2,Furious Dark Hammer Kobo,Furious Dark Hammer Kobo,142,906700,0,432,2791,1,1680,133,117,59,96,79,55,48,95,20,10,12,1,7,45,0x308D,200,500,528,360,0,0,0,0,0,0,0,0,999,250,1034,10000,912,1750,985,65,1396,5,0,0,0,0,0,0,0,0,0,0
2818,C5_GLD_KOBOLD_2,Elusive Dark Hammer Kobo,Elusive Dark Hammer Kobo,142,906700,0,432,2791,1,1681,133,117,59,96,61,55,48,95,20,10,12,1,7,45,0x308D,200,1528,528,360,0,0,0,0,0,0,0,0,999,250,1034,10000,912,1750,985,65,1396,5,0,0,0,0,0,0,0,0,0,0
2819,C1_GLD_DARK_SHADOW,Swift Dark Shadow,Swift Dark Shadow,147,1020545,0,479,2778,1,1983,1621,140,44,155,126,89,108,213,76,10,12,0,0,47,0x3095,165,768,1776,648,0,0,0,0,0,0,0,0,7205,10000,2609,2500,13038,15,6089,2500,2783,5,6224,10,0,0,0,0,0,0,0,0
2820,C2_GLD_DARK_SHADOW,Solid Dark Shadow,Solid Dark Shadow,147,2041090,0,479,2778,1,1983,1621,140,44,155,126,89,108,213,76,10,12,0,0,47,0x3095,264,768,1776,648,0,0,0,0,0,0,0,0,7205,10000,2609,2500,13038,15,6089,2500,2783,5,6224,10,0,0,0,0,0,0,0,0
2821,C3_GIANT_HONET,Giant Hornet Ringleader,Giant Hornet Ringleader,120,92475,0,110,530,1,951,132,80,43,70,45,47,32,74,34,10,12,0,4,24,0x3795,155,1292,792,340,0,0,0,0,0,0,0,0,526,1375,518,3000,522,30,722,50,1736,40,0,0,0,0,0,0,0,0,4271,5
2822,C4_GHOUL,Furious Ghoul,Furious Ghoul,61,12145,0,26,100,1,188,29,78,5,56,15,19,11,30,10,10,12,1,1,49,0x3885,250,500,912,504,0,0,0,0,0,0,0,0,958,10000,756,275,509,1750,511,2000,2609,150,934,375,1260,5,0,0,0,0,4110,5
2823,C5_GHOUL,Elusive Ghoul,Elusive Ghoul,61,12145,0,26,100,1,188,29,78,5,56,12,19,11,30,10,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,0,958,10000,756,275,509,1750,511,2000,2609,150,934,375,1260,5,0,0,0,0,4110,5
2824,C1_GEOGRAPHER,Swift Geographer,Swift Geographer,73,17040,0,34,147,3,333,82,158,42,81,26,35,56,72,60,10,12,1,3,62,0x84,1000,1308,1008,480,0,0,0,0,0,0,0,0,1032,10000,1033,10000,2253,75,2207,125,12002,250,0,0,0,0,0,0,0,0,4280,5
2825,C2_GEOGRAPHER,Solid Geographer,Solid Geographer,73,34080,0,34,147,3,399,82,158,42,81,26,35,56,72,60,10,12,1,3,62,0x84,1000,1308,1008,480,0,0,0,0,0,0,0,0,1032,10000,1033,10000,2253,75,2207,125,12002,250,0,0,0,0,0,0,0,0,4280,5
2826,C3_GARGOYLE,Gargoyle Ringleader,Gargoyle Ringleader,100,46165,0,58,274,9,541,89,98,43,100,61,60,57,120,70,10,12,1,6,64,0x2185,200,1020,720,384,0,0,0,0,0,0,0,0,912,9700,1039,1250,1746,15,2619,5,1769,5000,757,595,0,0,0,0,0,0,4149,5
2827,C4_GARGOYLE,Furious Gargoyle,Furious Gargoyle,100,46165,0,58,274,9,541,89,98,43,100,79,60,57,120,70,10,12,1,6,64,0x2185,200,500,720,384,0,0,0,0,0,0,0,0,912,9700,1039,1250,1746,15,2619,5,1769,5000,757,595,0,0,0,0,0,0,4149,5
2828,C5_GALION,Elusive Galion,Elusive Galion,100,43860,0,58,274,1,541,77,100,62,106,79,62,45,108,36,10,12,1,2,44,0x108B,150,864,624,360,0,0,0,0,0,0,0,0,7564,7500,919,7500,996,25,0,0,0,0,0,0,0,0,0,0,0,0,4423,5
2829,C1_FUR_SEAL,Swift Seal,Swift Seal,47,6500,0,15,66,1,86,40,42,16,37,40,30,39,35,19,10,12,1,2,21,0x3095,150,1612,622,583,0,0,0,0,0,0,0,0,912,10000,601,2500,2310,15,7053,3000,1452,5,525,500,746,300,0,0,0,0,4312,5
2830,C2_FREEZER,Solid Freezer,Solid Freezer,94,83460,0,53,251,2,381,150,127,38,68,47,50,45,69,25,10,12,1,2,41,0x3695,204,1260,960,672,0,0,0,0,0,0,0,0,967,10000,7070,2125,7066,3125,912,4500,526,400,6256,500,689,250,0,0,0,0,4319,5
2831,C3_FREEZER,Freezer Ringleader,Freezer Ringleader,94,41730,0,53,251,2,381,150,127,38,68,47,50,45,69,25,10,12,1,2,41,0x3695,170,1260,960,672,0,0,0,0,0,0,0,0,967,10000,7070,2125,7066,3125,912,4500,526,400,6256,500,689,250,0,0,0,0,4319,5
2832,C4_FERUS_,Furious Ferus,Furious Ferus,126,211120,0,159,729,2,1537,122,111,33,91,74,57,61,87,51,10,12,2,9,42,0x3095,120,500,576,432,0,0,0,0,0,0,0,0,579,10000,1035,2500,1036,8975,997,50,0,0,0,0,0,0,0,0,0,0,4381,5
2833,C5_FARMILIAR,Elusive Familiar,Elusive Familiar,24,1650,0,8,32,1,20,9,26,5,15,19,20,5,20,1,10,12,0,2,27,0x81,150,1276,576,384,0,0,0,0,0,0,0,0,913,10000,1105,50,2209,40,601,2500,514,250,507,1750,645,125,0,0,0,0,4020,5
