// Quest Database
//
// Structure of Database :
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,Quest Title
9031,0,0,0,0,0,0,0,"Find a puppy"
9032,86400,0,0,0,0,0,0,"Find a puppy"

10000,0,0,0,0,0,0,0,"To the Prontera Royal Court"
10001,0,0,0,0,0,0,0,"Qualification Test"
10002,0,0,0,0,0,0,0,"Qualification Review"
10003,0,0,0,0,0,0,0,"Instructions on what to do"
10004,0,0,0,0,0,0,0,"Interim Report"
10005,0,0,0,0,0,0,0,"Prince Eigen Ahrum"
10006,0,0,0,0,0,0,0,"Prince Ernst"
10007,0,0,0,0,0,0,0,"Prince Poe"
10008,0,0,0,0,0,0,0,"Prince Peter"
10009,0,0,0,0,0,0,0,"Prince Urugen"
10010,0,0,0,0,0,0,0,"Prince Helmut"
10011,0,0,0,0,0,0,0,"Prince Erich"
10012,0,0,0,0,0,0,0,"Conversation of the two princes"
10013,0,0,0,0,0,0,0,"Searching for the unknown girl"
10014,0,0,0,0,0,0,0,"Back to Peter"
10015,0,0,0,0,0,0,0,"Test 15"
10016,0,0,0,0,0,0,0,"A Guest from the Walter Family"
10017,0,0,0,0,0,0,0,"Conspiracy"
10018,0,0,0,0,0,0,0,"Villainous Ahrum - Poe"
10019,0,0,0,0,0,0,0,"Villainous Ahrum - Peter"
10020,0,0,0,0,0,0,0,"Villainous Ahrum - Erich"
10021,0,0,0,0,0,0,0,"Villainous Ahrum - Urugen"
10022,0,0,0,0,0,0,0,"Villainous Ahrum - Helmut"
10023,0,0,0,0,0,0,0,"Eigen Ahrum and Ernst -Former-"
10024,0,0,0,0,0,0,0,"Eigen Ahrum and Ernst -Latter-"
10025,0,0,0,0,0,0,0,"Good-bye, dear!"
10026,0,0,0,0,0,0,0,"Reforming Meto"
10027,0,0,0,0,0,0,0,"Reforming Meto"
10028,0,0,0,0,0,0,0,"Reforming Meto"
10029,0,0,0,0,0,0,0,"Reforming Meto"
10030,0,0,0,0,0,0,0,"Reforming Meto"
10031,0,0,0,0,0,0,0,"Reforming Meto"
10032,0,0,0,0,0,0,0,"Reforming Meto"
10033,0,0,0,0,0,0,0,"Reforming Meto"
10034,0,0,0,0,0,0,0,"Search the knife"
10035,0,0,0,0,0,0,0,"Deliver the knife"
10036,0,0,0,0,0,0,0,"Material Supply-Candy"
10037,0,0,0,0,0,0,0,"Material Supply-Crap Shells"
10038,0,0,0,0,0,0,0,"Material Supply-Conch"
10039,0,0,0,0,0,0,0,"Material Supply-Fish Tail"
10040,0,0,0,0,0,0,0,"Material Supply-White Platter"
10041,0,0,0,0,0,0,0,"Material Supply-?"
10042,0,0,0,0,0,0,0,"Find the Piano Keys-5 remained"
10043,0,0,0,0,0,0,0,"Find the Piano Keys-5 remained"
10044,0,0,0,0,0,0,0,"Find the Piano Keys-4 remained"
10045,0,0,0,0,0,0,0,"Find the Piano Keyboard-4 remained"
10046,0,0,0,0,0,0,0,"Find the Piano Keyboard-3 remained"
10047,0,0,0,0,0,0,0,"Find the Piano Keyboard-3 remained"
10048,0,0,0,0,0,0,0,"Find the Piano Keyboard-2 remained"
10049,0,0,0,0,0,0,0,"Find the Piano Keyboard-2 remained"
10050,0,0,0,0,0,0,0,"Find the Piano Keyboard-1 remained"
10051,0,0,0,0,0,0,0,"Find the Piano Keyboard-1 remained"
10052,0,0,0,0,0,0,0,"Find the Piano Keyboard-To the piano"
10053,0,0,0,0,0,0,0,"Find the Piano Keyboard-Fill the empty spot"
10054,0,0,0,0,0,0,0,"On the Verge of the Escape-Clint Kana"
10055,0,0,0,0,0,0,0,"Understanding the culture of Utan"
10056,0,0,0,0,0,0,0,"Learning Utan Language"
10057,0,0,0,0,0,0,0,"Onward to the Other World"
10058,0,0,0,0,0,0,0,"Onward to the Other World"
10059,0,0,0,0,0,0,0,"Onward to the Other World"
10060,0,0,0,0,0,0,0,"Onward to the Other World"
10061,0,0,0,0,0,0,0,"Onward to the Other World"
10062,0,0,0,0,0,0,0,"Onward to the Other World"
10063,0,0,0,0,0,0,0,"Onward to the Other World"
10064,0,0,0,0,0,0,0,"Onward to the Other World"
10065,0,0,0,0,0,0,0,"Onward to the Other World"
10066,0,0,0,0,0,0,0,"Onward to the Other World"
10067,0,0,0,0,0,0,0,"Onward to the Other World"
10068,0,0,0,0,0,0,0,"Onward to the Other World"
10069,0,0,0,0,0,0,0,"Onward to the Other World"
10070,0,0,0,0,0,0,0,"Onward to the Other World"
10071,0,0,0,0,0,0,0,"Onward to the Other World"
10072,0,0,0,0,0,0,0,"Onward to the Other World"
10073,0,0,0,0,0,0,0,"Onward to the Other World"
10074,0,0,0,0,0,0,0,"Onward to the Other World"
10075,0,0,0,0,0,0,0,"Onward to the Other World"
10076,0,0,0,0,0,0,0,"Onward to the Other World"
10077,0,0,0,0,0,0,0,"Onward to the Other World"
10078,0,0,0,0,0,0,0,"Onward to the Other World"
10079,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10080,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10081,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10082,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10083,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10084,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10085,86400,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10086,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10087,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10088,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"
10089,0,0,0,0,0,0,0,"Escape from the reality, into the broad world"

10090,0,0,0,0,0,0,0,"Job changes to Mechanic"
10091,0,0,0,0,0,0,0,"Job changes to Mechanic"
10092,0,0,0,0,0,0,0,"Job changes to Mechanic"
10093,0,0,0,0,0,0,0,"Job changes to Mechanic"
10094,0,0,0,0,0,0,0,"Job changes to Mechanic"
10095,0,0,0,0,0,0,0,"Job changes to Mechanic"
10096,0,0,0,0,0,0,0,"Job changes to Mechanic"
10097,0,0,0,0,0,0,0,"Job changes to Mechanic"
10098,0,0,0,0,0,0,0,"Job changes to Mechanic"
10099,0,0,0,0,0,0,0,"Job changes to Mechanic"
10100,0,0,0,0,0,0,0,"Job changes to Mechanic"
10101,0,0,0,0,0,0,0,"Job changes to Mechanic"

10102,0,0,0,0,0,0,0,"To client - the chapter of the sphinx dungeon"
10103,0,0,0,0,0,0,0,"To client - the chapter of Glast heim"
10104,0,0,0,0,0,0,0,"To client - the chapter of Yuno"
10105,0,0,0,0,0,0,0,"To client - the chapter of a clock tower"
10106,0,0,0,0,0,0,0,"To client - the chapter of localizing "
10107,0,1164,10,0,0,0,0,"Sphinx dungeon - Requiem"
10108,0,1140,10,0,0,0,0,"Sphinx dungeon - Marduk"
10109,0,1154,10,0,0,0,0,"Sphinx dungeon - Pasana"
10110,0,1260,10,0,0,0,0,"Glast heim - Dark Frame"
10111,0,1117,10,0,0,0,0,"Glast heim - Evil druid"
10112,0,1192,10,0,0,0,0,"Glast heim - Wraith"
10113,0,1276,10,0,0,0,0,"Glast Heim - Raydric Archer"
10114,0,1369,20,0,0,0,0,"Juno - Grand Peco"
10115,0,1386,20,0,0,0,0,"Juno - sleeper"
10116,0,1372,20,0,0,0,0,"Juno - Goat"
10117,0,1376,20,0,0,0,0,"Juno - Harpy"
10118,0,1269,10,0,0,0,0,"clock tower - Clock"
10119,0,1199,15,0,0,0,0,"clock tower - Punk"
10120,0,1195,15,0,0,0,0,"clock tower - Rideword"
10121,0,1883,15,0,0,0,0,"Localizing - Uzhas"
10122,0,1404,15,0,0,0,0,"Localizing - Miyabi Doll"
10123,0,1516,15,0,0,0,0,"Localizing - Mi Gao"

11000,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11001,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11002,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11003,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11004,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11005,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11006,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11007,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11008,0,0,0,0,0,0,0,"Inspection of Odin Shrine"
11009,0,0,0,0,0,0,0,"Morriphen's Request"
11010,0,0,0,0,0,0,0,"Fetching the medicine"
11011,0,0,0,0,0,0,0,"Medicine for two"
11012,0,0,0,0,0,0,0,"Find Makkie"
11013,0,0,0,0,0,0,0,"Red Plant Stem Powder"
11014,0,0,0,0,0,0,0,"The researcher's medicine"
11015,0,0,0,0,0,0,0,"Siria's cure"
11016,0,0,0,0,0,0,0,"Morriphen's story"
11017,0,0,0,0,0,0,0,"Exploring Juperos"
11018,0,0,0,0,0,0,0,"Exploring Juperos"
11019,0,0,0,0,0,0,0,"Exploring Juperos"
11020,0,0,0,0,0,0,0,"Exploring Juperos"
11021,0,0,0,0,0,0,0,"Exploring Juperos"
11022,0,0,0,0,0,0,0,"Exploring Juperos"
// iRO Event Quest
//11023,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 1"
//11024,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 2"
//11025,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 3"
//11026,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 4"
//11027,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 5"
//11028,0,0,0,0,0,0,0,"Help Mr. Zabaroo - 6"
11029,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11030,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11031,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11032,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11033,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11034,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11035,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11036,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11037,0,0,0,0,0,0,0,"Going to the Turtle Island.."
11038,0,0,0,0,0,0,0,"Meet the Dead"
11039,0,0,0,0,0,0,0,"Meet the Dead"
11040,0,0,0,0,0,0,0,"Meet the Dead"
11041,0,0,0,0,0,0,0,"Meet the Dead"
11042,0,0,0,0,0,0,0,"Meet the Dead"
11043,0,0,0,0,0,0,0,"Meet the Dead"
11044,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11045,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11046,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11047,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11048,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11049,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11050,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11051,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11052,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11053,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11054,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11055,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11056,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11057,0,0,0,0,0,0,0,"Herb Medicine - Being a Doctor's Assistance"
11070,0,0,0,0,0,0,0,"Poison King"
11071,0,0,0,0,0,0,0,"Poison King"
11072,0,0,0,0,0,0,0,"Poison King"
11073,0,0,0,0,0,0,0,"Poison King"
11074,0,0,0,0,0,0,0,"Poison King"
11075,0,0,0,0,0,0,0,"Poison King"
11076,0,0,0,0,0,0,0,"Poison King"
11077,0,0,0,0,0,0,0,"Poison King"
11078,0,0,0,0,0,0,0,"Poison King"
11079,0,0,0,0,0,0,0,"Poison King"
11080,0,0,0,0,0,0,0,"Poison King"
11081,0,0,0,0,0,0,0,"Poison King"
11082,0,0,0,0,0,0,0,"Poison King"
11083,0,0,0,0,0,0,0,"Poison King"
11084,0,0,0,0,0,0,0,"New Surroundings"
11085,0,0,0,0,0,0,0,"New Surroundings"
11086,0,0,0,0,0,0,0,"New Surroundings"
11087,0,0,0,0,0,0,0,"Repairing the Tent"
11088,0,0,0,0,0,0,0,"Repairing the Tent"
11089,0,0,0,0,0,0,0,"Repairing the Tent"
11090,0,0,0,0,0,0,0,"Repairing the Tent"
11091,0,0,0,0,0,0,0,"Delivering Supplies"
11092,0,0,0,0,0,0,0,"Delivering Supplies"
11093,0,0,0,0,0,0,0,"Delivering Supplies"
11094,0,0,0,0,0,0,0,"Delivering Supplies"
11095,0,0,0,0,0,0,0,"Delivering Supplies"
11096,0,0,0,0,0,0,0,"Delivering Supplies"
11097,0,0,0,0,0,0,0,"Delivering Supplies"
11098,0,0,0,0,0,0,0,"Delivering Supplies"
11099,0,0,0,0,0,0,0,"To My Friend"
11100,0,0,0,0,0,0,0,"To My Friend"
11101,0,0,0,0,0,0,0,"Secret note of Bazet"
11102,0,0,0,0,0,0,0,"Secret note of Bazet"
11103,0,0,0,0,0,0,0,"Secret note of Bazet"
11104,0,0,0,0,0,0,0,"Resting time"
11105,0,0,0,0,0,0,0,"Tendrilrion skin"

11106,0,0,0,0,0,0,0,"Job changing to Warlock"
11107,0,0,0,0,0,0,0,"Job changing to Warlock"
11108,0,0,0,0,0,0,0,"Job changing to Warlock"
11109,0,0,0,0,0,0,0,"Job changing to Warlock"
11110,0,0,0,0,0,0,0,"Job changing to Warlock"
11111,0,0,0,0,0,0,0,"Job changing to Warlock"
11112,0,0,0,0,0,0,0,"Job changing to Warlock"
11113,0,0,0,0,0,0,0,"Until radering is functioning"

11114,0,1004,10,0,0,0,0,"Request : Hunt Honet"
11115,0,1009,20,0,0,0,0,"Request : Hunt Condor"
11116,0,1052,10,0,0,0,0,"Request : Hunt grasshopper's leg"
11117,0,1024,20,0,0,0,0,"Request : Hunt Worm tail"
11118,0,1014,30,0,0,0,0,"Request : Hunt Spore"
11119,0,1048,20,0,0,0,0,"Request : Pest control"
11120,0,1055,20,0,0,0,0,"Request : Hunt Muka"
11121,0,1005,20,0,0,0,0,"Request : Hunt Farmiliar"
11122,0,1019,30,0,0,0,0,"Request : Collect feather"
11123,0,1077,30,0,0,0,0,"Request : Collect Poison spore"
11124,86400,0,0,0,0,0,0,"Request : Hunt honet - Complete"
11125,86400,0,0,0,0,0,0,"Request : Hunt condor - Complete"
11126,86400,0,0,0,0,0,0,"Request : Hunt grasshopper's leg - Complete"
11127,86400,0,0,0,0,0,0,"Request : Hunt Worm tail - Complete"
11128,86400,0,0,0,0,0,0,"Request : Hunt spore - Complete"
11129,86400,0,0,0,0,0,0,"Request : Pest control - Complete"
11130,86400,0,0,0,0,0,0,"Request : Hunt muka - Complete"
11131,86400,0,0,0,0,0,0,"Request : Hunt Farmiliar - Complete"
11132,86400,0,0,0,0,0,0,"Request : Collect feather - Complete"
11133,86400,0,0,0,0,0,0,"Request : Collect Poison spore - Complete"

11135,0,0,0,0,0,0,0,"Looking for Maestro Song"
11136,0,0,0,0,0,0,0,"Looking for Maestro Song"
11137,0,0,0,0,0,0,0,"Looking for Maestro Song"
11138,0,0,0,0,0,0,0,"Looking for Maestro Song"
11139,0,0,0,0,0,0,0,"Looking for Maestro Song"
11140,0,0,0,0,0,0,0,"The sky, plane and travel sickness."
11141,0,0,0,0,0,0,0,"Human & gossip is towarding to the bar"
11142,0,0,0,0,0,0,0,"Fearful metalic sound"
11143,0,0,0,0,0,0,0,"Thanatos tower"
11144,0,0,0,0,0,0,0,"Juno manager : click"
11145,0,1622,33,0,0,0,0,"I want to get the "
11146,0,0,0,0,0,0,0,"to ice tunnel..."
11147,0,0,0,0,0,0,0,"Lared's dew"
11148,0,0,0,0,0,0,0,"Toward Comodo with the bow"
11149,0,0,0,0,0,0,0,"Just pour the water. Pour! Pour!..."
11150,0,0,0,0,0,0,0,"Looking for Maestro Song"
11151,0,0,0,0,0,0,0,"Looking for Maestro Song"
11152,0,0,0,0,0,0,0,"to the quiet place!..."
11153,0,0,0,0,0,0,0,"Missing watch top"
11154,0,0,0,0,0,0,0,"I will remember the memories with you...."
11155,0,0,0,0,0,0,0,"undefinable battler"
11156,0,1106,100,0,0,0,0,"annoying homework"
11157,0,0,0,0,0,0,0,"Helmes valley "
11158,0,0,0,0,0,0,0,"On the way for meditation"

12000,0,0,0,0,0,0,0,"An old friend"
12001,0,0,0,0,0,0,0,"Digotz, Maku's old friend"
12002,0,0,0,0,0,0,0,"Messenger of Friendship"
12003,0,0,0,0,0,0,0,"Digotz's message"
12004,0,0,0,0,0,0,0,"Maku's other friend"
12005,0,0,0,0,0,0,0,"Benkaistein"
12006,0,0,0,0,0,0,0,"Benkaistein's lost item"
12007,0,0,0,0,0,0,0,"Kazien"
12008,0,0,0,0,0,0,0,"Researcher Garins"
12009,0,0,0,0,0,0,0,"Failed mission"
12010,0,0,0,0,0,0,0,"No entrance"
12011,0,0,0,0,0,0,0,"Lyozien"
12012,0,0,0,0,0,0,0,"Meet Mr. Ahman"
12013,0,0,0,0,0,0,0,"Delivery complete"
12014,0,0,0,0,0,0,0,"More missions"
12015,0,0,0,0,0,0,0,"Ghalstein"
12016,0,0,0,0,0,0,0,"Sneaking into the Laboratory"
12017,0,0,0,0,0,0,0,"Membership approved"
12018,0,0,0,0,0,0,0,"Meeting the President"
12019,0,0,0,0,0,0,0,"The President's Mission"
12020,0,0,0,0,0,0,0,"Rescuing a Secret Wing Member"
12021,0,0,0,0,0,0,0,"The Sealed File Folder"
12022,0,0,0,0,0,0,0,"The Sealed File Folder"
12023,0,0,0,0,0,0,0,"Shinokas the researcher"
12024,0,0,0,0,0,0,0,"Kafra Corporation Agent"
12025,0,0,0,0,0,0,0,"Rekenber's Secret Archive"
12026,0,0,0,0,0,0,0,"Rekenber's Secret Archive"
12027,0,0,0,0,0,0,0,"Rekenber's Secret Archive"
12028,0,0,0,0,0,0,0,"Kurelle the traitor"
12029,0,0,0,0,0,0,0,"Lost Engagement Ring"
12030,0,0,0,0,0,0,0,"Engagement Ring Found"
12031,0,0,0,0,0,0,0,"Find Annon"
12032,0,0,0,0,0,0,0,"Searching for Annon"
12033,0,0,0,0,0,0,0,"Traces of blood"
12034,0,0,0,0,0,0,0,"Annon's side of the story"
12035,0,0,0,0,0,0,0,"Holy Threads"
12036,0,0,0,0,0,0,0,"The Stone Slate Message"
12037,0,0,0,0,0,0,0,"Holier Threads"
12038,0,0,0,0,0,0,0,"Searching for the Sa-mhing Tiger"
12039,0,0,0,0,0,0,0,"Boonthom's Comrade"
12040,0,0,0,0,0,0,0,"Benkaistein's Journal"
12041,0,0,0,0,0,0,0,"Benkaistein's Journal"
12042,0,0,0,0,0,0,0,"Benkaistein's Journal"
12043,0,0,0,0,0,0,0,"Pass to the Slums"
12044,0,0,0,0,0,0,0,"Soothing a crying child 1"
12045,0,0,0,0,0,0,0,"Soothing a crying child 2"
12046,0,0,0,0,0,0,0,"Soothing a crying child 3"
12047,0,0,0,0,0,0,0,"Soothing a crying child 4"
12048,0,0,0,0,0,0,0,"Soothing a crying child 5"
12049,0,0,0,0,0,0,0,"Job Quest 1 - Rogue"
12050,0,0,0,0,0,0,0,"Job Quest 2 - Rogue"
12051,0,0,0,0,0,0,0,"Job Quest 3 - Rogue"
12052,0,0,0,0,0,0,0,"Job Quest 4 - Rogue"
12053,0,0,0,0,0,0,0,"Job Quest 5 - Rogue"
12054,0,0,0,0,0,0,0,"Job Quest 6 - Rogue"
12055,0,0,0,0,0,0,0,"Job Quest - Assassin"
12056,0,0,0,0,0,0,0,"Job Quest - Assassin"
12057,0,0,0,0,0,0,0,"Pass to the Lab"
12058,0,0,0,0,0,0,0,"Admission Restricted to the 102 Tower"
12059,9600,0,0,0,0,0,0,"Orc's Memory Time Limit"
12060,86400,0,0,0,0,0,0,"Today's Fishing Closed"
12061,0,0,0,0,0,0,0,"Concentration"
12062,86400,0,0,0,0,0,0,"Today's Mining Closed"
12070,0,0,0,0,0,0,0,"Limited time for enter"

12072,0,1034,20,0,0,0,0,"Hunt tharafrog"
12073,0,1248,15,0,0,0,0,"Remove Cruiser"
12074,0,1070,30,0,0,0,0,"Remove Kukre"
12075,0,1686,15,0,0,0,0,"Remove orcbaby"
12076,0,1023,20,0,0,0,0,"Remove orcwarroir"
12077,0,1066,15,0,0,0,0,"Hunt vadon"
12078,0,1064,30,0,0,0,0,"Hunt Megalodon"
12079,0,1144,15,0,0,0,0,"Hunt Marse"
12080,0,1067,20,0,0,0,0,"Hunt Cornutus"
12081,0,1151,15,0,0,0,0,"Remove Myst"
12082,0,1074,30,0,0,0,0,"Hunt shellfish"
12083,0,1142,15,0,0,0,0,"Hunt Marine sphere"
12084,0,1158,20,0,0,0,0,"Hunt Phen"
12085,0,1152,15,0,0,0,0,"Remove orcskeleton"
12086,0,1177,30,0,0,0,0,"Remove Zenorc"
12087,0,1041,15,0,0,0,0,"Remove mummy"
12088,0,0,0,0,0,0,0,"Accomplishing a request"

12090,0,0,0,0,0,0,0,"Mysterious guy"
12091,0,0,0,0,0,0,0,"Just save the burning heart"
12092,0,0,0,0,0,0,0,"Long lasting story"
12093,0,0,0,0,0,0,0,"the record the intelligence Lyoda left"
12094,0,0,0,0,0,0,0,"The damaged shield letter"
12096,0,0,0,0,0,0,0,"Towards Karakas"
12097,0,0,0,0,0,0,0,"Basic preparation"
12098,0,0,0,0,0,0,0,"Tour of dungeon"
12217,0,0,0,0,0,0,0,"Request - Traces of wild boar hunt"
12218,0,0,0,0,0,0,0,"How to make lava elixir"
12219,0,0,0,0,0,0,0,"How to creat flame elixir"
12220,0,0,0,0,0,0,0,"How to create glaicer elixir"
12221,0,0,0,0,0,0,0,"How to create fossil elixir"
12222,0,0,0,0,0,0,0,"How to create storm elixir"

16000,0,0,0,0,0,0,0,"Metz Brayde's Notice"
16001,0,0,0,0,0,0,0,"First examination"
16002,0,0,0,0,0,0,0,"Fetching Items for Arian -1"
16003,0,0,0,0,0,0,0,"Fetching Items for Arian -2"
16004,0,0,0,0,0,0,0,"Fetching Items for Arian -3"
16005,0,0,0,0,0,0,0,"Fetching Items for Arian -4"
16006,0,0,0,0,0,0,0,"Fetching Items for Arian -5"
16007,0,0,0,0,0,0,0,"Fetching Items for Arian -6"
16008,0,0,0,0,0,0,0,"Quiz time!"
16009,0,0,0,0,0,0,0,"Quiz time!"
16010,0,0,0,0,0,0,0,"Daewoon's Test"
16011,0,0,0,0,0,0,0,"Sir Jore's Test"
16012,0,0,0,0,0,0,0,"Sir Jore's Materials"
16013,0,0,0,0,0,0,0,"The Stone of Sage"
16014,0,0,0,0,0,0,0,"The Stone of Sage"
16015,0,0,0,0,0,0,0,"Lady Jesqurienne"
16016,0,0,0,0,0,0,0,"Jesquerinne's Quiz Challenge"
16017,0,0,0,0,0,0,0,"Failed Quiz Challenge"
16018,0,0,0,0,0,0,0,"Quiz Challenge Triumph"
16019,0,0,0,0,0,0,0,"Search for Dearles"
16020,0,0,0,0,0,0,0,"Dearles' Test"
16021,0,0,0,0,0,0,0,"Test of Appreciation"
16022,0,0,0,0,0,0,0,"Dearles' Test Part Two"
16023,0,0,0,0,0,0,0,"Rhythm Test Passed"
16024,0,0,0,0,0,0,0,"Find Bakerlan"
16025,0,0,0,0,0,0,0,"Bakerlan's delivery"
16026,0,0,0,0,0,0,0,"Mahatra's delivery"
16027,0,0,0,0,0,0,0,"Bakerlan's Receipt"
16028,0,0,0,0,0,0,0,"Find Seylin"
16029,0,0,0,0,0,0,0,"Vigorgra Medicine"
16030,0,0,0,0,0,0,0,"Vigorgra Ingredients"
16031,0,0,0,0,0,0,0,"Vigorgra Ingredients"
16032,0,0,0,0,0,0,0,"Seylin's Request"
16033,0,0,0,0,0,0,0,"Back to Seylin"
16034,0,0,0,0,0,0,0,"Back to Mahatra"
16035,0,0,0,0,0,0,0,"Report to Bakerlan"
16036,0,0,0,0,0,0,0,"The last Crumb"
16037,0,0,0,0,0,0,0,"Finding Engel Howard"
16038,0,0,0,0,0,0,0,"Liana's Letter"
16039,0,0,0,0,0,0,0,"Combining the Starlight"
16040,0,0,0,0,0,0,0,"Letter to Engel's Family"
16041,0,0,0,0,0,0,0,"Talk to Liana"
16042,0,0,0,0,0,0,0,"Sobbing Starlight Progress"
16043,0,0,0,0,0,0,0,"Restored Sobbing Starlight"
16044,0,0,0,0,0,0,0,"Combining the Starlight"
16045,0,0,0,0,0,0,0,"Starlight message"
16046,0,0,0,0,0,0,0,"The man in Umbala"
16047,0,0,0,0,0,0,0,"Into the Tree"
16048,0,0,0,0,0,0,0,"Ancient Papers"
16049,0,0,0,0,0,0,0,"Record of Ancient Language"
16050,0,0,0,0,0,0,0,"The Fastidious Old Man"
16051,0,0,0,0,0,0,0,"Blurry Vision"
16052,0,0,0,0,0,0,0,"Translating the Document"
16053,0,0,0,0,0,0,0,"Translated Ancient Language"
16054,0,0,0,0,0,0,0,"Where the rejected live"
16055,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16056,0,0,0,0,0,0,0,"Removed Curse"
16057,0,0,0,0,0,0,0,"Meeting the witch"
16058,0,0,0,0,0,0,0,"Wing Of Crow"
16059,0,0,0,0,0,0,0,"Wing Of Crow"
16060,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16061,0,0,0,0,0,0,0,"Bard in Niflheim"
16062,0,0,0,0,0,0,0,"Gen of Niflheim"
16063,0,0,0,0,0,0,0,"The Witch's Aid"
16064,0,0,0,0,0,0,0,"Misfortunate of Niflheim"
16065,0,0,0,0,0,0,0,"The Queen's Symbol"
16066,0,0,0,0,0,0,0,"Knowledge of the Symbol"
16067,0,0,0,0,0,0,0,"Knowledge of Asgard"
16068,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16069,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16070,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16071,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16072,0,0,0,0,0,0,0,"Finding the Soul Pieces"
16073,0,0,0,0,0,0,0,"Agrboda's Soul"
16074,0,0,0,0,0,0,0,"Symbol of the Nine Realms"
16075,0,0,0,0,0,0,0,"Serin's Ambitions"
16076,0,0,0,0,0,0,0,"Witch's Tonic"
16077,0,0,0,0,0,0,0,"Serin's Release"
16078,0,0,0,0,0,0,0,"Visit with Lady Hell"
16079,0,0,0,0,0,0,0,"The Sign"
16080,0,0,0,0,0,0,0,"Dark Lord's return"
16081,0,0,0,0,0,0,0,"Serin's Ambitions"
16082,0,0,0,0,0,0,0,"Dark Lord's return"
16083,0,0,0,0,0,0,0,"Serin's Realization"
16084,0,0,0,0,0,0,0,"The Sign"
16085,0,0,0,0,0,0,0,"The Sign"
16086,0,0,0,0,0,0,0,"The Sign"
16087,0,0,0,0,0,0,0,"The Sign"
16101,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16102,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16103,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16104,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16105,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16106,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16107,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16108,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16109,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16110,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16111,0,0,0,0,0,0,0,"Kiel Hyre Academy"
16112,0,0,0,0,0,0,0,"Kiel Hyre Academy"
